id,activitydate,totalsleeprecords,totalminutesasleep,totaltimeinbed,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,steptotal,avg_intensity_night,avg_intensity_morning,avg_intensity_afternoon,avg_intensity_evening,avg_intensity_late_night,max_intensity_night,max_intensity_morning,max_intensity_afternoon,max_intensity_evening,max_intensity_late_night,avg_mets,max_mets,min_mets,avg_heart_rate,max_heart_rate,min_heart_rate
6962181067,2016-05-09,1.0,489.0,497.0,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0.0,43,21,231,607,2105,12342,0.0,36.166666666666664,9.0,27.0,2.5,0.0,112.0,18.0,80.0,5.0,16.185416666666665,83.0,10.0,77.01762783095961,181.0,56.0
6962181067,2016-05-10,1.0,469.0,481.0,15448,10.210000038147,10.210000038147,0.0,3.47000002861023,1.75,4.98999977111816,0.0,62,34,275,626,2361,15448,0.6666666666666666,58.333333333333336,16.6,17.6,2.0,2.0,139.0,51.0,32.0,3.0,18.191666666666666,110.0,10.0,83.32208250606662,184.0,57.0
6962181067,2016-05-11,1.0,452.0,480.0,6722,4.44000005722046,4.44000005722046,0.0,1.49000000953674,0.310000002384186,2.65000009536743,0.0,24,7,199,709,1855,6722,0.3333333333333333,27.333333333333332,12.2,9.6,5.0,2.0,96.0,23.0,13.0,9.0,14.314583333333333,84.0,10.0,79.25104235242485,145.0,53.0
6962181067,2016-05-12,1.0,516.0,535.0,3587,2.36999988555908,2.36999988555908,0.0,0.0,0.25,2.10999989509583,0.0,0,8,105,127,928,3587,0.3333333333333333,19.833333333333332,,,,2.0,34.0,,,,14.302777777777777,60.0,10.0,75.71574096531651,117.0,60.0
7007744171,2016-04-12,,,,14172,10.289999961853,9.47999954223633,4.8697829246521,4.5,0.379999995231628,5.40999984741211,0.0,53,8,355,1024,2937,14172,0.0,59.833333333333336,22.0,12.2,0.0,0.0,109.0,44.0,26.0,0.0,18.86875,82.0,10.0,96.42644387940429,151.0,70.0
7007744171,2016-04-13,,,,12862,9.64999961853027,8.60000038146973,4.8513069152832,4.6100001335144,0.560000002384186,4.48000001907349,0.0,56,22,261,1101,2742,12862,0.16666666666666666,55.5,21.2,6.6,0.0,1.0,170.0,41.0,14.0,0.0,17.617361111111112,84.0,10.0,93.00640161725067,144.0,70.0
7007744171,2016-04-14,,,,11179,8.23999977111816,7.48000001907349,3.28541493415833,2.95000004768372,0.340000003576279,4.96000003814697,0.0,34,6,304,1096,2668,11179,0.0,41.166666666666664,11.4,22.8,0.0,0.0,127.0,20.0,52.0,0.0,17.14027777777778,68.0,10.0,92.3463724506854,132.0,54.0
7007744171,2016-04-15,,,,5273,3.52999997138977,3.52999997138977,0.0,0.0,0.0,3.52999997138977,0.0,0,0,202,1238,2098,5273,0.0,24.833333333333332,7.4,3.2,0.0,0.0,34.0,18.0,15.0,0.0,13.478472222222223,68.0,10.0,84.83902094610497,128.0,60.0
7007744171,2016-04-16,1.0,79.0,82.0,4631,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,203,1155,2076,4631,0.0,12.0,10.0,16.2,0.0,0.0,27.0,25.0,26.0,0.0,13.335416666666667,66.0,10.0,79.95248226950355,129.0,61.0
7007744171,2016-04-17,,,,8059,5.3899998664856,5.3899998664856,0.0,0.0,0.0,5.3899998664856,0.0,0,0,305,1135,2383,8059,0.0,31.0,11.6,12.2,0.0,0.0,48.0,30.0,21.0,0.0,15.309027777777779,56.0,10.0,85.97764946917489,127.0,63.0
7007744171,2016-04-18,,,,14816,10.9799995422363,9.90999984741211,4.93055009841919,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077,2832,14816,0.0,60.833333333333336,20.0,4.4,1.5,0.0,157.0,34.0,12.0,3.0,18.19236111111111,76.0,10.0,93.21345934495682,139.0,65.0
7007744171,2016-04-19,,,,14194,10.4799995422363,9.5,4.94214200973511,4.40999984741211,0.759999990463257,5.30999994277954,0.0,53,17,304,1066,2812,14194,0.0,53.166666666666664,11.4,24.2,0.0,0.0,156.0,18.0,43.0,0.0,18.054861111111112,72.0,10.0,94.4138051246296,138.0,67.0
7007744171,2016-04-20,,,,15566,11.3100004196167,10.4099998474121,4.92484092712402,4.78999996185303,0.670000016689301,5.8600001335144,0.0,60,33,347,1000,3096,15566,0.0,58.5,18.4,30.0,0.0,0.0,174.0,29.0,47.0,0.0,19.886805555555554,92.0,10.0,96.79697587495752,151.0,70.0
7007744171,2016-04-21,,,,13744,9.1899995803833,9.1899995803833,0.0,2.15000009536743,1.87000000476837,5.17000007629395,0.0,30,34,327,1049,2763,13744,0.0,51.166666666666664,25.0,10.6,0.0,0.0,137.0,46.0,18.0,0.0,17.75,66.0,10.0,92.19450171821306,136.0,64.0
7007744171,2016-04-22,,,,15299,10.2399997711182,10.2399997711182,0.0,4.09999990463257,1.75999999046326,4.36999988555908,0.0,64,50,261,1065,2889,15299,0.0,41.666666666666664,23.6,37.0,0.0,0.0,153.0,58.0,87.0,0.0,18.55902777777778,92.0,10.0,93.92858369098713,156.0,57.0
7007744171,2016-04-23,,,,8093,5.40999984741211,5.40999984741211,0.0,0.129999995231628,1.12999999523163,4.15000009536743,0.0,2,25,223,1190,2284,8093,0.0,33.666666666666664,15.4,0.0,0.0,0.0,72.0,44.0,0.0,0.0,14.67361111111111,66.0,10.0,93.28872775214239,135.0,66.0
7007744171,2016-04-24,,,,11085,7.42000007629395,7.42000007629395,0.0,0.0,0.0,7.42000007629395,0.0,0,0,419,1021,2667,11085,0.0,35.333333333333336,41.4,0.0,0.0,0.0,54.0,54.0,0.0,0.0,17.130555555555556,50.0,10.0,95.19453842435959,122.0,66.0
7007744171,2016-04-25,,,,18229,13.3400001525879,12.1999998092651,4.86179208755493,4.30999994277954,1.37000000476837,7.67000007629395,0.0,51,24,379,986,3055,18229,0.0,64.0,23.6,15.6,0.0,0.0,114.0,44.0,29.0,0.0,19.625,72.0,10.0,94.64476021314387,137.0,60.0
7007744171,2016-04-26,,,,15090,10.1000003814697,10.1000003814697,0.0,0.930000007152557,0.939999997615814,8.22999954223633,0.0,16,22,424,978,2939,15090,0.0,33.833333333333336,37.2,17.4,20.0,0.0,60.0,90.0,35.0,38.0,18.88125,80.0,10.0,90.65212512273811,143.0,63.0
7007744171,2016-04-27,,,,13541,10.2200002670288,9.0600004196167,4.88560485839844,4.26999998092651,0.660000026226044,5.28999996185303,0.0,50,12,337,1041,2830,13541,0.0,51.5,26.2,14.2,0.0,0.0,150.0,44.0,42.0,0.0,18.179861111111112,76.0,10.0,95.18625238673842,137.0,71.0
7007744171,2016-04-28,,,,15128,10.1199998855591,10.1199998855591,0.0,1.0900000333786,0.769999980926514,8.26000022888184,0.0,16,16,401,1007,2836,15128,0.0,50.166666666666664,21.2,14.8,0.0,0.0,87.0,36.0,28.0,0.0,18.219444444444445,90.0,10.0,89.45166402535658,152.0,58.0
7007744171,2016-04-29,,,,20067,14.3000001907349,13.4200000762939,4.91114616394043,4.30999994277954,2.04999995231628,7.94999980926514,0.0,55,42,382,961,3180,20067,0.0,49.5,25.8,41.0,0.0,0.0,121.0,45.0,69.0,0.0,20.430555555555557,86.0,10.0,93.94141876430206,145.0,63.0
7007744171,2016-04-30,,,,3761,2.51999998092651,2.51999998092651,0.0,0.0,0.0,2.51999998092651,0.0,0,0,200,1240,2051,3761,0.0,19.166666666666668,7.8,8.8,1.0,0.0,35.0,17.0,17.0,2.0,13.175,52.0,10.0,80.32344497607656,124.0,61.0
7007744171,2016-05-01,1.0,58.0,61.0,5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225,5600,0.0,12.5,25.2,7.2,0.0,0.0,22.0,50.0,16.0,0.0,14.295833333333333,60.0,10.0,84.96455424274973,128.0,57.0
7007744171,2016-05-02,,,,13041,9.18000030517578,8.72000026702881,2.83232593536377,4.6399998664856,0.699999988079071,3.82999992370605,0.0,64,14,250,1112,2642,13041,0.0,62.833333333333336,8.6,10.0,0.0,0.0,145.0,11.0,32.0,0.0,16.969444444444445,84.0,10.0,86.10571081409478,147.0,58.0
7007744171,2016-05-03,,,,14510,10.8699998855591,9.71000003814697,4.91236782073975,4.48000001907349,1.01999998092651,5.3600001335144,0.0,58,31,330,1021,2976,14510,0.0,54.0,29.4,19.0,0.0,0.0,116.0,65.0,40.0,0.0,19.116666666666667,72.0,10.0,93.36198046034112,138.0,65.0
7007744171,2016-05-04,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.003472222222221,11.0,10.0,,,
7007744171,2016-05-05,,,,15010,11.1000003814697,10.039999961853,4.8782320022583,4.32999992370605,1.28999996185303,5.48000001907349,0.0,53,23,317,1047,2933,15010,0.0,63.0,20.8,8.0,0.0,0.0,114.0,32.0,18.0,0.0,18.84236111111111,74.0,10.0,97.89637305699482,133.0,70.0
7007744171,2016-05-06,,,,11459,7.67000007629395,7.67000007629395,0.0,3.0,0.810000002384186,3.85999989509583,0.0,44,13,247,1136,2553,11459,0.16666666666666666,48.166666666666664,12.6,10.4,0.0,1.0,160.0,23.0,17.0,0.0,16.402083333333334,106.0,10.0,87.15,166.0,62.0
7007744171,2016-05-07,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,111,120,0,0.0,,,,,0.0,,,,,10.0,10.0,10.0,,,
7086361926,2016-04-12,1.0,514.0,525.0,11317,8.40999984741211,8.40999984741211,0.0,5.26999998092651,0.150000005960464,2.97000002861023,0.0,59,6,153,745,2772,11317,0.0,5.0,11.2,49.2,5.0,0.0,14.0,23.0,158.0,8.0,17.011111111111113,117.0,10.0,,,
7086361926,2016-04-13,1.0,451.0,465.0,5813,3.61999988555908,3.61999988555908,0.0,0.560000002384186,0.209999993443489,2.83999991416931,0.0,31,26,155,744,2516,5813,0.0,5.833333333333333,9.4,42.2,3.5,0.0,20.0,25.0,124.0,7.0,15.440972222222221,86.0,10.0,,,
7086361926,2016-04-14,1.0,472.0,476.0,9123,6.11999988555908,6.11999988555908,0.0,2.02999997138977,0.330000013113022,3.66000008583069,0.0,35,32,189,787,2734,9123,0.16666666666666666,10.5,10.0,41.8,17.5,1.0,21.0,19.0,94.0,31.0,16.73611111111111,111.0,10.0,,,
7086361926,2016-04-15,1.0,377.0,386.0,8585,5.67000007629395,5.67000007629395,0.0,2.03999996185303,1.11000001430511,2.52999997138977,0.0,30,21,139,864,2395,8585,4.0,8.0,25.4,13.8,1.5,24.0,27.0,90.0,51.0,3.0,14.698611111111111,86.0,10.0,,,
7086361926,2016-04-16,,,,31,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,3,1437,1635,31,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.034027777777778,26.0,10.0,,,
7086361926,2016-04-17,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,
7086361926,2016-04-18,,,,9827,6.71000003814697,6.71000003814697,0.0,3.17000007629395,1.22000002861023,2.30999994277954,0.0,61,51,114,1136,2743,9827,0.0,7.0,24.8,46.4,0.5,0.0,20.0,98.0,147.0,1.0,16.836111111111112,111.0,10.0,,,
7086361926,2016-04-19,1.0,472.0,483.0,10688,7.28999996185303,7.28999996185303,0.0,3.52999997138977,1.23000001907349,2.50999999046326,0.0,67,69,124,671,2944,10688,0.16666666666666666,4.166666666666667,25.2,61.4,2.0,1.0,14.0,99.0,131.0,3.0,18.06736111111111,121.0,10.0,,,
7086361926,2016-04-20,1.0,492.0,502.0,14365,10.6400003433228,10.6400003433228,0.0,7.6399998664856,0.449999988079071,2.53999996185303,0.0,87,13,145,797,2997,14365,0.0,5.833333333333333,30.2,48.0,3.0,0.0,16.0,115.0,166.0,4.0,18.389583333333334,119.0,10.0,,,
7086361926,2016-04-21,1.0,390.0,411.0,9469,6.17999982833862,6.17999982833862,0.0,1.36000001430511,0.300000011920929,4.51000022888184,0.0,19,6,206,758,2463,9469,1.0,5.0,25.0,14.8,20.0,5.0,15.0,73.0,26.0,27.0,15.11736111111111,74.0,10.0,,,
7086361926,2016-04-22,1.0,428.0,448.0,9753,6.53000020980835,6.53000020980835,0.0,2.86999988555908,0.970000028610229,2.67000007629395,0.0,58,59,153,762,2846,9753,0.0,13.666666666666666,10.4,62.2,0.0,0.0,34.0,22.0,138.0,0.0,17.450694444444444,121.0,10.0,,,
7086361926,2016-04-23,,,,2817,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.79999995231628,0.0,0,0,90,1350,1965,2817,0.0,0.0,13.8,2.0,5.5,0.0,0.0,29.0,5.0,8.0,12.049305555555556,72.0,10.0,,,
7086361926,2016-04-24,1.0,681.0,704.0,3520,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.15000009536743,0.0,0,0,125,566,2049,3520,0.16666666666666666,0.0,13.2,9.8,4.5,1.0,0.0,27.0,23.0,9.0,12.574305555555556,70.0,10.0,,,
7086361926,2016-04-25,1.0,446.0,447.0,10091,6.82000017166138,6.82000017166138,0.0,3.75,0.699999988079071,2.36999988555908,0.0,69,39,129,706,2752,10091,0.0,6.333333333333333,24.6,50.0,1.5,0.0,27.0,95.0,136.0,3.0,16.88888888888889,123.0,10.0,,,
7086361926,2016-04-26,1.0,485.0,500.0,10387,7.07000017166138,7.07000017166138,0.0,4.15999984741211,0.769999980926514,2.11999988555908,0.0,70,33,132,726,2781,10387,0.3333333333333333,5.833333333333333,34.8,39.2,0.5,1.0,18.0,76.0,112.0,1.0,17.05902777777778,117.0,10.0,,,
7086361926,2016-04-27,1.0,469.0,479.0,11107,8.34000015258789,8.34000015258789,0.0,5.63000011444092,0.180000007152557,2.52999997138977,0.0,55,6,145,829,2693,11107,0.16666666666666666,4.666666666666667,11.8,43.8,7.5,1.0,15.0,21.0,143.0,10.0,16.525,117.0,10.0,,,
7086361926,2016-04-28,1.0,354.0,367.0,11584,7.80000019073486,7.80000019073486,0.0,2.78999996185303,1.63999998569489,3.35999989509583,0.0,54,48,161,810,2862,11584,2.3333333333333335,6.0,28.6,43.2,5.0,14.0,17.0,92.0,134.0,10.0,17.551388888888887,113.0,10.0,,,
7086361926,2016-04-29,,,,7881,4.94999980926514,4.94999980926514,0.0,0.490000009536743,0.449999988079071,4.0,0.0,24,36,182,1198,2616,7881,0.0,7.666666666666667,14.2,39.0,7.0,0.0,23.0,34.0,129.0,13.0,16.043055555555554,84.0,0.0,,,
7086361926,2016-04-30,1.0,485.0,489.0,14560,9.40999984741211,9.40999984741211,0.0,3.11999988555908,1.03999996185303,5.23999977111816,0.0,42,17,308,584,2995,14560,3.6666666666666665,5.833333333333333,42.8,24.6,37.0,17.0,18.0,71.0,33.0,54.0,18.383333333333333,117.0,10.0,,,
7086361926,2016-05-01,1.0,388.0,407.0,12390,8.06999969482422,8.06999969482422,0.0,2.29999995231628,0.899999976158142,4.84999990463257,0.0,30,15,258,685,2730,12390,1.0,30.333333333333332,24.0,12.0,5.0,5.0,75.0,42.0,27.0,6.0,16.74861111111111,82.0,10.0,,,
7086361926,2016-05-02,1.0,440.0,459.0,10052,6.80999994277954,6.80999994277954,0.0,3.48000001907349,0.660000026226044,2.66000008583069,0.0,66,26,139,737,2754,10052,0.0,5.666666666666667,26.0,43.2,4.5,0.0,20.0,91.0,133.0,8.0,16.900694444444444,123.0,10.0,,,
7086361926,2016-05-03,1.0,456.0,461.0,10288,6.76000022888184,6.76000022888184,0.0,2.74000000953674,0.850000023841858,3.16000008583069,0.0,57,36,152,761,2754,10288,0.16666666666666666,4.666666666666667,25.8,44.0,8.5,1.0,11.0,90.0,134.0,13.0,16.899305555555557,115.0,10.0,,,
7086361926,2016-05-04,1.0,420.0,436.0,10988,8.3100004196167,8.3100004196167,0.0,5.28000020980835,0.119999997317791,2.90000009536743,0.0,45,12,135,843,2655,10988,0.0,4.333333333333333,12.2,40.4,2.5,0.0,12.0,24.0,151.0,4.0,16.293055555555554,121.0,10.0,,,
7086361926,2016-05-05,,,,8564,5.59999990463257,5.59999990463257,0.0,1.77999997138977,0.829999983310699,2.95000004768372,0.0,24,14,149,1253,2386,8564,0.0,6.833333333333333,28.0,10.6,7.5,0.0,14.0,117.0,21.0,8.0,14.600694444444445,120.0,10.0,,,
7086361926,2016-05-06,1.0,322.0,333.0,12461,8.38000011444092,8.38000011444092,0.0,3.8199999332428,1.42999994754791,3.11999988555908,0.0,84,35,154,834,2924,12461,1.8333333333333333,7.333333333333333,36.2,48.0,0.0,7.0,25.0,129.0,150.0,0.0,17.940277777777776,125.0,0.0,,,
7086361926,2016-05-07,1.0,530.0,548.0,12827,8.47999954223633,8.47999954223633,0.0,1.46000003814697,2.32999992370605,4.67999982833862,0.0,20,42,209,621,2739,12827,0.3333333333333333,6.666666666666667,44.4,15.4,6.0,2.0,21.0,103.0,34.0,11.0,16.810416666666665,82.0,10.0,,,
7086361926,2016-05-08,1.0,481.0,510.0,10677,7.09999990463257,7.09999990463257,0.0,2.30999994277954,1.52999997138977,3.25,0.0,32,27,147,695,2534,10677,0.5,3.8333333333333335,35.4,15.2,9.0,3.0,20.0,80.0,34.0,12.0,15.551388888888889,82.0,10.0,,,
7086361926,2016-05-09,1.0,427.0,438.0,13566,9.10999965667725,9.10999965667725,0.0,4.26000022888184,1.71000003814697,3.11999988555908,0.0,67,50,171,743,2960,13566,0.0,6.333333333333333,35.4,51.4,0.0,0.0,11.0,125.0,118.0,0.0,18.156944444444445,115.0,10.0,,,
7086361926,2016-05-10,,,,14433,10.789999961853,10.789999961853,0.0,7.1100001335144,1.20000004768372,2.45000004768372,0.0,72,23,106,1182,2800,14433,0.0,5.166666666666667,30.8,36.0,1.5,0.0,9.0,118.0,148.0,3.0,17.15277777777778,123.0,10.0,,,
7086361926,2016-05-11,1.0,451.0,463.0,9572,6.51999998092651,6.51999998092651,0.0,2.89000010490417,1.38999998569489,2.23000001907349,0.0,57,40,128,757,2735,9572,0.16666666666666666,5.333333333333333,25.0,43.6,1.5,1.0,11.0,86.0,131.0,3.0,16.78472222222222,127.0,10.0,,,
7086361926,2016-05-12,1.0,444.0,457.0,3789,2.55999994277954,2.55999994277954,0.0,0.379999995231628,0.270000010728836,1.88999998569489,0.0,5,4,58,343,1199,3789,0.0,4.166666666666667,7.0,,,0.0,15.0,7.0,,,11.271794871794873,62.0,10.0,,,
8053475328,2016-04-12,,,,18060,14.1199998855591,14.1199998855591,0.0,11.6400003433228,0.389999985694885,2.09999990463257,0.0,116,8,123,1193,3186,18060,2.6666666666666665,0.8333333333333334,23.0,68.0,5.5,15.0,5.0,99.0,159.0,7.0,18.17222222222222,105.0,10.0,,,
8053475328,2016-04-13,,,,16433,13.3500003814697,13.3500003814697,0.0,10.4300003051758,0.469999998807907,2.45000004768372,0.0,95,12,156,1177,3140,16433,1.3333333333333333,4.166666666666667,26.8,56.2,8.5,7.0,21.0,66.0,177.0,10.0,17.913888888888888,103.0,10.0,,,
8053475328,2016-04-14,,,,20159,15.9700002670288,15.9700002670288,0.0,12.3400001525879,0.209999993443489,3.35999989509583,0.0,119,5,193,1123,3411,20159,1.3333333333333333,8.333333333333334,29.8,62.8,19.5,4.0,30.0,60.0,140.0,27.0,19.435416666666665,103.0,10.0,,,
8053475328,2016-04-15,,,,20669,16.2399997711182,16.2399997711182,0.0,13.2600002288818,0.389999985694885,2.58999991416931,0.0,132,8,158,1142,3410,20669,2.0,1.5,29.0,72.6,20.5,6.0,9.0,64.0,168.0,41.0,19.45347222222222,103.0,10.0,,,
8053475328,2016-04-16,,,,14549,11.1099996566772,11.1099996566772,0.0,9.35999965667725,0.270000010728836,1.49000000953674,0.0,96,6,83,1255,2867,14549,0.16666666666666666,1.3333333333333333,24.6,47.4,7.0,1.0,8.0,110.0,179.0,14.0,16.356944444444444,101.0,10.0,,,
8053475328,2016-04-17,,,,18827,13.6899995803833,13.6899995803833,0.0,9.23999977111816,0.800000011920929,3.64000010490417,0.0,111,21,195,1113,3213,18827,0.3333333333333333,0.0,32.6,52.8,70.5,2.0,0.0,83.0,123.0,95.0,18.325,82.0,10.0,,,
8053475328,2016-04-18,,,,17076,12.6599998474121,12.6599998474121,0.0,9.07999992370605,0.230000004172325,3.34999990463257,0.0,102,6,195,1137,3133,17076,2.0,3.8333333333333335,28.6,46.2,52.0,9.0,23.0,101.0,126.0,98.0,17.870833333333334,101.0,10.0,,,
8053475328,2016-04-19,,,,15929,12.4799995422363,12.4799995422363,0.0,9.22000026702881,0.310000002384186,2.95000004768372,0.0,90,7,191,1152,3114,15929,2.6666666666666665,2.1666666666666665,31.8,38.0,48.5,11.0,13.0,73.0,102.0,90.0,17.76388888888889,103.0,10.0,,,
8053475328,2016-04-20,1.0,486.0,493.0,15108,12.1899995803833,12.1899995803833,0.0,9.57999992370605,0.230000004172325,2.38000011444092,0.0,89,5,158,695,3043,15108,1.5,2.6666666666666665,24.2,34.6,58.0,5.0,12.0,91.0,74.0,105.0,17.358333333333334,103.0,10.0,,,
8053475328,2016-04-21,,,,16057,12.5100002288818,12.5100002288818,0.0,9.67000007629395,0.25,2.57999992370605,0.0,100,6,170,1164,3103,16057,1.6666666666666667,4.666666666666667,24.8,41.2,57.0,7.0,16.0,78.0,121.0,109.0,17.686805555555555,103.0,10.0,,,
8053475328,2016-04-22,,,,10520,8.28999996185303,8.28999996185303,0.0,6.26000022888184,0.150000005960464,1.87999999523163,0.0,60,3,117,1260,2655,10520,1.5,0.6666666666666666,22.8,26.4,22.0,5.0,4.0,97.0,100.0,35.0,15.144444444444444,101.0,10.0,,,
8053475328,2016-04-23,1.0,331.0,337.0,22359,17.1900005340576,17.1900005340576,0.0,12.539999961853,0.629999995231628,4.01999998092651,0.0,125,14,223,741,3554,22359,2.3333333333333335,0.0,47.2,52.0,58.0,9.0,0.0,108.0,117.0,106.0,20.275,101.0,10.0,,,
8053475328,2016-04-24,,,,22988,17.9500007629395,17.9500007629395,0.0,13.1300001144409,1.54999995231628,3.25999999046326,0.0,129,33,182,1096,3577,22988,2.0,0.0,66.2,57.2,3.0,6.0,0.0,140.0,115.0,5.0,20.402083333333334,103.0,10.0,,,
8053475328,2016-04-25,,,,20500,15.6899995803833,15.6899995803833,0.0,11.3699998855591,0.46000000834465,3.85999989509583,0.0,118,9,209,1104,3403,20500,0.5,10.0,27.8,64.6,28.0,3.0,40.0,60.0,104.0,55.0,19.4125,103.0,10.0,,,
8053475328,2016-04-26,,,,12685,9.61999988555908,9.61999988555908,0.0,6.30999994277954,0.200000002980232,3.09999990463257,0.0,68,5,185,1182,2846,12685,3.6666666666666665,3.6666666666666665,34.4,29.8,17.0,10.0,13.0,113.0,96.0,22.0,16.226388888888888,103.0,0.0,,,
8053475328,2016-04-27,,,,12422,9.81999969482422,9.81999969482422,0.0,6.46000003814697,0.430000007152557,2.9300000667572,0.0,60,10,183,1187,2852,12422,1.8333333333333333,2.8333333333333335,26.2,37.2,19.0,7.0,15.0,64.0,105.0,20.0,16.269444444444446,103.0,10.0,,,
8053475328,2016-04-28,,,,15447,12.3999996185303,12.3999996185303,0.0,9.67000007629395,0.389999985694885,2.34999990463257,0.0,90,9,153,1188,3062,15447,0.0,2.5,30.0,33.0,55.5,0.0,15.0,66.0,102.0,102.0,17.46527777777778,105.0,10.0,,,
8053475328,2016-04-29,,,,12315,9.64999961853027,9.64999961853027,0.0,6.17000007629395,0.310000002384186,3.17000007629395,0.0,58,8,159,1215,2794,12315,2.3333333333333335,1.0,28.6,33.6,9.0,11.0,6.0,106.0,62.0,11.0,15.939583333333333,103.0,10.0,,,
8053475328,2016-04-30,,,,7135,5.59000015258789,5.59000015258789,0.0,2.99000000953674,0.0599999986588955,2.53999996185303,0.0,27,1,131,1281,2408,7135,4.666666666666667,0.0,26.4,8.6,5.5,12.0,0.0,91.0,30.0,9.0,13.738888888888889,135.0,10.0,,,
8053475328,2016-05-01,,,,1170,0.850000023841858,0.850000023841858,0.0,0.0,0.0,0.850000023841858,0.0,0,0,51,1389,1886,1170,0.0,1.5,8.4,0.0,0.0,0.0,9.0,21.0,0.0,0.0,10.756944444444445,42.0,10.0,,,
8053475328,2016-05-02,,,,1969,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.42999994754791,0.0,0,0,95,1345,1988,1969,0.0,0.5,0.0,15.2,8.0,0.0,3.0,0.0,34.0,9.0,11.372916666666667,42.0,10.0,,,
8053475328,2016-05-03,,,,15484,11.8999996185303,11.8999996185303,0.0,8.39000034332275,0.930000007152557,2.58999991416931,0.0,87,22,165,1166,3023,15484,2.5,0.0,33.0,56.0,5.0,9.0,0.0,105.0,121.0,10.0,17.29375,101.0,10.0,,,
8053475328,2016-05-04,,,,14581,11.1499996185303,11.1499996185303,0.0,8.81999969482422,0.400000005960464,1.9099999666214,0.0,89,8,123,1220,2918,14581,2.6666666666666665,0.0,28.6,38.4,27.5,9.0,0.0,99.0,98.0,51.0,16.683333333333334,101.0,10.0,,,
8053475328,2016-05-05,,,,14990,11.5100002288818,11.5100002288818,0.0,8.85000038146973,0.449999988079071,2.21000003814697,0.0,93,9,130,1208,2950,14990,0.6666666666666666,1.1666666666666667,25.8,54.8,6.5,2.0,7.0,93.0,123.0,13.0,16.874305555555555,101.0,10.0,,,
8053475328,2016-05-06,,,,13953,11.0,11.0,0.0,9.10000038146973,0.689999997615814,1.21000003814697,0.0,90,15,90,1245,2859,13953,1.5,0.0,22.4,35.2,46.5,4.0,0.0,101.0,97.0,90.0,16.354166666666668,105.0,10.0,,,
8053475328,2016-05-07,1.0,74.0,75.0,19769,15.6700000762939,15.6700000762939,0.0,12.4399995803833,0.879999995231628,2.34999990463257,0.0,121,20,148,1076,3331,19769,1.1666666666666667,0.0,47.6,47.0,35.5,5.0,0.0,116.0,104.0,64.0,19.054861111111112,105.0,10.0,,,
8053475328,2016-05-08,,,,22026,17.6499996185303,17.6499996185303,0.0,13.3999996185303,0.589999973773956,3.66000008583069,0.0,125,14,228,1073,3589,22026,3.8333333333333335,0.0,34.6,78.8,20.5,11.0,0.0,103.0,177.0,36.0,20.53125,103.0,10.0,,,
8053475328,2016-05-09,,,,12465,9.38000011444092,9.38000011444092,0.0,6.11999988555908,0.569999992847443,2.69000005722046,0.0,66,12,148,1214,2765,12465,0.6666666666666666,0.0,42.4,29.8,2.5,3.0,0.0,135.0,99.0,4.0,15.816666666666666,103.0,10.0,,,
8053475328,2016-05-10,,,,14810,11.3599996566772,11.3599996566772,0.0,9.09000015258789,0.419999986886978,1.85000002384186,0.0,96,10,115,1219,2926,14810,1.1666666666666667,0.6666666666666666,25.0,54.6,7.0,5.0,4.0,81.0,125.0,8.0,16.736805555555556,119.0,10.0,,,
8053475328,2016-05-11,,,,12209,9.39999961853027,9.39999961853027,0.0,6.07999992370605,0.280000001192093,3.03999996185303,0.0,60,7,184,1189,2809,12209,1.8333333333333333,0.5,38.4,32.4,5.0,4.0,3.0,70.0,100.0,7.0,16.066666666666666,105.0,10.0,,,
8053475328,2016-05-12,,,,4998,3.91000008583069,3.91000008583069,0.0,2.95000004768372,0.200000002980232,0.759999990463257,0.0,28,4,39,839,1505,4998,0.8333333333333334,0.0,41.666666666666664,,,3.0,0.0,102.0,,,13.592222222222222,103.0,10.0,,,
